"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM2","1987-09-17","1","Surface Water","2.9","1.2","3.8","47","3.2","1900","1900","0.31","0.23","0.62","7.6","5.3","19.5","N/A","6.1","42","29.4","1.74","1.9","2.44","1.1","36","0.03","6.5"
"Deep Bay","DM2","1987-10-13","1","Surface Water","1.8","3.1","5.9","68","4.8","3800","5000","0.48","0.64","1.1","7.5","2","17.9","0.2","10","80","28.6","4.22","3.9","5.02","1.7","71","0.075","12"
"Deep Bay","DM2","1987-12-28","1","Surface Water","1.8","3.1","3.2","48","3.7","3100","4200","0.2","0.11","0.77","7.8","1.8","28","N/A","3.5","54","19.7","3.41","4.3","4.61","2.1","43.5","0.057","10"
"Deep Bay","DM3","1987-02-12","1","Surface Water","1.3","0.309","0.4","89","6.7","1","1","0.33","0.429","0.3","7.8","<0.2","29.4","2","1.5","4","20.6","1.07","0.85","1.61","0.41","2.3","0.007","1.5"
"Deep Bay","DM3","1987-04-30","1","Surface Water","1.8","0.057","9.2","105","7.1","2","2","0.889","0.03","0.19","8.1","1.9","21","N/A","2.3","6.5","25.7","0.98","0.44","1.36","0.24","4.2","0.003","1.5"
"Deep Bay","DM3","1987-04-30","1","Bottom Water","1.8","0.032","9.9","103","7","10","10","1","0.026","0.169","8.1","1.2","21.3","N/A","1.7","6.5","25.4","1.06","0.38","1.41","0.18","5.4","0.002","1"
"Deep Bay","DM3","1987-06-11","1","Surface Water","1.7","0.035","8.8","89","6.4","25","25","0.052","0.011","0.139","7.9","1.4","18.8","N/A","4.2","3","25.9","0.1","0.4","0.46","0.14","5.6","0.001","1"
"Deep Bay","DM3","1987-09-17","1","Surface Water","2.6","0.77","7.4","78","5.4","16","20","0.4","0.22","0.41","7.7","3.2","21.2","N/A","5.5","7","28.7","1.39","1.3","1.92","0.66","13.5","0.025","3.5"
"Deep Bay","DM3","1987-10-13","1","Surface Water","1","1.7","3.1","81","5.7","900","910","0.47","0.53","0.63","7.6","<0.2","19.6","0.2","8.3","19","28.5","2.7","2.3","3.3","0.74","71","0.046","4"
"Deep Bay","DM3","1987-12-28","1","Surface Water","1","2.3","5.5","65","5","760","810","0.31","0.13","0.56","7.8","1.4","28.6","N/A","2.8","18","19.4","2.74","3.3","3.74","1.5","41.5","0.045","4.5"
"Deep Bay","DM4","1987-02-12","1","Surface Water","1.4","0.199","0.4","100","7.7","<1","<1","0.16","0.097","0.039","8.3","<0.2","26.9","0.9","1.4","4","19.2","0.46","0.4","0.66","0.07","5","0.011","1.5"
"Deep Bay","DM4","1987-02-12","1","Middle Water","0.9","0.13","0.4","94","7.2","N/A","N/A","0.289","0.097","0.05","8.3","0.7","28.6","0.9","1.1","5","19","0.52","0.38","0.77","0.07","3.8","0.007","2"
"Deep Bay","DM4","1987-02-12","1","Bottom Water","<0.1","0.09","0.6","92","7.1","13","14","0.13","0.04","0.039","8.2","1","29.3","0.9","1","7","18.9","0.26","0.33","0.5","0.09","3.5","0.004","2.5"
"Deep Bay","DM4","1987-04-30","1","Surface Water","2.4","0.016","8.2","113","7.6","<1","1","0.44","0.026","0.097","8.2","7.3","22.9","N/A","1.1","6.5","25.1","0.48","0.41","0.88","0.14","4.1","0.001","1"
"Deep Bay","DM4","1987-04-30","1","Bottom Water","2.2","0.02","4.2","103","7.1","40","40","0.47","0.013","0.082","8.2","4.9","24.6","N/A","0.82","8.5","24.3","0.5","0.53","1.01","0.1","7.1","0.001","1.5"
"Deep Bay","DM4","1987-06-11","1","Surface Water","1.7","0.029","10","93","6.8","8","9","0.051","0.01","0.1","8","1.8","18.3","N/A","4.9","3","25.8","0.09","0.36","0.42","0.12","4.5","0.001","1"
"Deep Bay","DM4","1987-06-11","1","Bottom Water","2.1","0.03","12","71","5","14","19","0.059","0.01","0.11","8","0.3","23.3","N/A","4.5","3","25.5","0.1","0.18","0.25","0.38","4.8","0.001","1.5"
"Deep Bay","DM4","1987-09-11","1","Surface Water","0.9","0.014","1.9","83","5.8","450","480","0.27","0.006","0.043","7.9","<0.2","19.8","N/A","3.9","2.5","27.4","0.29","0.31","0.59","0.09","13","0.001","1.5"
"Deep Bay","DM4","1987-09-11","1","Bottom Water","0.7","0.05","1.1","74","5.1","350","360","0.38","0.01","0.04","7.8","1.2","23.4","N/A","3.8","3.5","27.1","0.44","0.34","0.73","0.07","18","0.002","1"
"Deep Bay","DM4","1987-10-13","1","Surface Water","0.9","0.12","5.5","139","9.3","230","310","0.59","0.16","0.11","7.8","0.2","19.3","N/A","5.8","3.5","28.9","0.87","0.44","1.19","0.14","12","0.005","1.5"
"Deep Bay","DM4","1987-12-28","1","Surface Water","0.7","0.31","1","92","7.2","8","8","0.39","0.036","0.1","8.1","1.2","30.3","0.4","2","110","18.4","0.74","0.98","1.41","0.43","51","0.012","21"
"Deep Bay","DM4","1987-12-28","1","Bottom Water","0.6","0.38","1","92","7.1","8","8","0.47","0.038","0.16","8","1.2","30","0.4","1.9","41","18.3","0.89","0.86","1.37","0.44","64","0.011","8"
"Eastern Buffer","EM1","1987-01-09","1","Surface Water","0.6","0.21","6.7","73","5.6","470","590","0.087","0.029","0.06","8","1.3","31.3","3.6","0.99","2.5","18.2","0.33","0.84","0.96","0.13","2.2","0.005","2"
"Eastern Buffer","EM1","1987-01-09","1","Middle Water","0.5","0.19","5.7","75","5.8","N/A","N/A","0.092","0.055","0.05","8","1.8","31.4","3.6","0.98","1.5","18","0.34","0.78","0.93","0.1","1.9","0.005","0.5"
"Eastern Buffer","EM1","1987-01-09","1","Bottom Water","0.3","0.16","1.9","77","6","760","780","0.085","0.024","0.039","8","<0.2","30.6","3.6","0.93","1.5","18","0.27","0.7","0.81","0.06","3.7","0.004","1"
"Eastern Buffer","EM1","1987-02-09","1","Surface Water","1.2","0.149","1","86","6.8","660","750","0.03","0.077","<0.01","8.1","<0.2","32.2","3.5","0.59","1","17.2","0.26","0.32","0.43","0.16","1.8","0.005","1"
"Eastern Buffer","EM1","1987-02-09","1","Middle Water","1.2","0.149","1","89","7.1","N/A","N/A","0.039","0.056","0.01","8.1","<0.2","32.2","3.5","0.55","1","17.2","0.24","0.25","0.35","0.11","1.7","0.005","1"
"Eastern Buffer","EM1","1987-02-09","1","Bottom Water","1","0.053","1","89","7.1","270","310","0.048","0.023","<0.01","8.2","<0.2","32.2","3.5","0.51","1.5","17.1","0.12","0.18","0.25","0.08","1.9","0.002","1"
"Eastern Buffer","EM1","1987-03-09","1","Surface Water","0.5","0.32","<0.2","70","5.3","160","210","0.051","0.016","0.06","7.8","1.3","32.8","6","0.74","5","19.6","0.39","0.33","0.4","0.12","1.3","0.006","3"
"Eastern Buffer","EM1","1987-03-09","1","Middle Water","0.7","0.259","<0.2","67","5.1","N/A","N/A","0.037","0.013","0.05","7.8","0.4","33.2","6","0.66","2","19.3","0.31","0.41","0.46","0.05","1.4","0.005","1.5"
"Eastern Buffer","EM1","1987-03-09","1","Bottom Water","0.2","0.149","0.4","74","5.7","400","430","0.021","0.009","0.029","7.9","<0.2","33.8","6","0.52","5.5","19.2","0.18","0.28","0.31","0.03","6.9","0.004","2"
"Eastern Buffer","EM1","1987-04-02","1","Surface Water","1.5","0.35","<0.2","73","5.5","3000","3100","0.037","0.044","0.029","8","<0.2","32.4","2","0.74","31","20.4","0.43","0.53","0.61","0.07","5.8","0.01","4.5"
"Eastern Buffer","EM1","1987-04-02","1","Middle Water","0.9","0.24","<0.2","73","5.5","N/A","N/A","0.02","0.09","0.029","8","1.4","32.4","2","0.83","8.5","20.5","0.35","0.44","0.55","0.09","6.8","0.007","2"
"Eastern Buffer","EM1","1987-04-02","1","Bottom Water","0.7","0.19","<0.2","82","6.1","2900","2900","0.034","0.069","0.02","8","0.5","32.5","2","0.59","9.5","20.3","0.29","0.31","0.41","0.11","7.9","0.006","2"
"Eastern Buffer","EM1","1987-05-08","1","Surface Water","1","0.21","0.4","66","4.8","3700","3700","0.029","0.023","0.028","7.9","0.6","32.5","2.8","0.44","3.5","22.8","0.26","0.53","0.58","0.04","1.8","0.006","1.5"
"Eastern Buffer","EM1","1987-05-08","1","Middle Water","1","0.19","0.4","67","4.9","N/A","N/A","0.025","0.022","0.029","7.9","<0.2","32.7","2.8","0.38","5","22.7","0.24","0.46","0.51","0.04","1.7","0.005","2"
"Eastern Buffer","EM1","1987-05-08","1","Bottom Water","0.8","0.08","0.4","71","5.2","1100","1100","0.023","0.02","0.021","7.9","<0.2","32.9","2.8","0.35","4.5","22.6","0.12","0.19","0.23","0.05","3.4","0.002","1.5"
"Eastern Buffer","EM1","1987-06-08","1","Surface Water","2.2","0.044","27","85","5.8","1500","1500","0.13","0.038","0.016","8.2","4","27.2","3.5","0.16","9","25.4","0.21","0.53","0.7","0.04","2.4","0.003","3"
"Eastern Buffer","EM1","1987-06-08","1","Middle Water","1","0.011","8.2","59","4.1","N/A","N/A","0.075","0.04","0.031","8","2.9","32.5","3.5","0.45","4","24","0.13","0.5","0.62","0.08","2.2","0.001","2"
"Eastern Buffer","EM1","1987-06-08","1","Bottom Water","0.5","0.071","2.7","58","4.1","3700","3700","0.033","0.038","0.013","8","0.5","33.2","3.5","0.72","4.5","23.8","0.14","0.24","0.31","0.04","2.7","0.003","2.5"
"Eastern Buffer","EM1","1987-07-10","1","Surface Water","2.5","0.11","30","51","3.5","1300","1400","0.14","0.019","0.009","8.3","4.9","26.7","2.5","0.54","5.5","26.7","0.27","0.48","0.64","0.09","4.7","0.01","2"
"Eastern Buffer","EM1","1987-07-10","1","Middle Water","2","0.13","18","47","3.2","N/A","N/A","0.12","0.021","0.014","8.1","7.3","28.9","2.5","0.69","10","25.9","0.27","0.71","0.85","0.13","7.8","0.008","2.5"
"Eastern Buffer","EM1","1987-07-10","1","Bottom Water","0.8","0.19","4","32","2.2","5900","7300","0.078","0.026","0.034","7.9","0.4","32.1","2.5","1.1","13","24","0.29","0.55","0.65","0.08","15","0.007","2"
"Eastern Buffer","EM1","1987-08-07","1","Surface Water","1.7","0.04","17","74","5.1","4200","5200","0.097","0.017","0.013","8.2","6.9","29.4","1.8","0.23","9.5","24.3","0.15","0.11","0.22","0.06","6","0.003","3.5"
"Eastern Buffer","EM1","1987-08-07","1","Middle Water","0.6","0.033","2.1","52","3.6","N/A","N/A","0.069","0.016","0.026","8","1.6","33.6","1.8","0.83","11","22","0.12","0.17","0.26","0.08","11.5","0.001","2"
"Eastern Buffer","EM1","1987-08-07","1","Bottom Water","0.7","0.038","1.9","55","3.6","4800","5500","0.07","0.016","0.026","8","1.7","34.1","1.8","0.8","14","21.7","0.12","0.12","0.21","0.06","11","0.001","3.5"
"Eastern Buffer","EM1","1987-09-07","1","Surface Water","1","0.12","6.1","60","4.1","6900","7700","0.052","0.013","0.023","8.2","4.2","31.3","1.5","0.4","11","25.6","0.19","0.9","0.97","0.07","17","0.008","4"
"Eastern Buffer","EM1","1987-09-07","1","Middle Water","1.2","0.13","6.9","59","4","N/A","N/A","0.053","0.013","0.025","8.2","4.3","31.4","1.5","0.4","13","25.6","0.2","0.85","0.92","0.07","13","0.009","5.5"
"Eastern Buffer","EM1","1987-09-07","1","Bottom Water","1.3","0.12","7.1","58","4","8600","8800","0.053","0.013","0.027","8.2","2.8","31.4","1.5","0.46","12","25.4","0.19","1","1.07","0.09","12","0.008","4.5"
"Eastern Buffer","EM1","1987-10-09","1","Surface Water","0.9","0.27","6.9","72","4.8","14000","14000","0.043","0.031","0.047","7.8","2.1","32.4","1.6","0.46","2.5","27.5","0.34","1.1","1.17","0.14","8.5","0.009","1.5"
"Eastern Buffer","EM1","1987-10-09","1","Middle Water","0.9","0.3","5.9","71","4.7","N/A","N/A","0.042","0.03","0.051","7.8","2.8","32.5","1.6","0.4","4","27.4","0.37","1.1","1.17","0.13","11","0.009","1.5"
"Eastern Buffer","EM1","1987-10-09","1","Bottom Water","1","0.27","5.3","69","4.6","19000","20000","0.055","0.03","0.063","7.7","2.4","32.6","1.6","0.56","9","27.4","0.36","0.78","0.87","0.11","8.2","0.008","2.5"
"Eastern Buffer","EM1","1987-11-05","1","Surface Water","0.7","0.15","1.5","72","5","7300","7900","0.049","0.031","0.033","8.1","<0.2","33.4","2.3","1.1","5.5","24.7","0.23","0.58","0.66","0.07","9.5","0.007","2.5"
"Eastern Buffer","EM1","1987-11-05","1","Middle Water","0.6","0.19","1.5","73","5","N/A","N/A","0.047","0.031","0.033","8.1","<0.2","33.4","2.3","1.1","7","24.7","0.27","0.69","0.77","0.07","10.5","0.009","2"
"Eastern Buffer","EM1","1987-11-05","1","Bottom Water","0.7","0.19","1","76","5.2","6100","6500","0.042","0.031","0.03","8.1","<0.2","33.4","2.3","1.1","7.5","24.7","0.26","0.58","0.65","0.07","10","0.009","2"
"Eastern Buffer","EM1","1987-12-07","1","Surface Water","0.2","0.02","1.7","80","6.2","960","1100","0.064","0.011","0.02","8.2","0.3","33","2.2","1.2","3","18","0.1","0.38","0.46","0.02","4.1","0.001","2"
"Eastern Buffer","EM1","1987-12-07","1","Middle Water","0.4","0.031","1.7","79","6.2","N/A","N/A","0.064","0.016","0.03","8.3","0.2","33","2.2","1.2","5","17.9","0.11","0.44","0.52","0.06","5.5","0.001","2"
"Eastern Buffer","EM1","1987-12-07","1","Bottom Water","0.1","0.039","1.5","83","6.5","950","1000","0.063","0.012","0.02","8.2","<0.2","33","2.2","1.4","7","17.8","0.11","0.33","0.41","0.03","6.1","0.002","2"
"Eastern Buffer","EM2","1987-01-09","1","Surface Water","0.5","0.16","1.9","80","6.2","200","240","0.091","0.036","0.039","8.1","0.5","31.4","2.5","0.93","1.5","18.3","0.29","0.57","0.7","0.22","1.6","0.005","1"
"Eastern Buffer","EM2","1987-01-09","1","Middle Water","0.4","0.16","7.2","89","6.9","N/A","N/A","0.085","0.044","0.039","8","1.2","31.4","2.5","0.93","1","17.9","0.29","0.68","0.81","0.17","1.7","0.004","1"
"Eastern Buffer","EM2","1987-01-09","1","Bottom Water","0.2","0.029","5.5","95","7.4","20","20","0.075","0.044","0.02","8.1","1.7","31.6","2.5","0.93","1.5","17.8","0.15","0.56","0.68","0.03","2","0.001","1"
"Eastern Buffer","EM2","1987-02-09","1","Surface Water","1.1","0.11","0.6","93","7.4","10","11","0.076","0.064","<0.01","8.2","0.4","32.3","6","0.49","1","17.2","0.25","0.29","0.43","0.06","1","0.004","1"
"Eastern Buffer","EM2","1987-02-09","1","Middle Water","1.2","0.13","0.8","95","7.6","N/A","N/A","0.029","0.023","0.01","8.2","<0.2","32.4","6","0.51","0.5","17.2","0.18","0.37","0.42","0.07","1.3","0.005","0.5"
"Eastern Buffer","EM2","1987-02-09","1","Bottom Water","0.9","0.032","0.4","96","7.7","40","40","0.024","0.012","<0.01","8.2","0.6","32.5","6","0.69","1","17.1","0.07","0.26","0.3","0.07","1.8","0.001","1"
"Eastern Buffer","EM2","1987-03-09","1","Surface Water","0.6","0.369","0.8","67","5","1600","1600","0.051","0.018","0.08","7.8","<0.2","32.8","3","0.71","1.5","19.6","0.44","0.54","0.61","0.09","1.8","0.006","1.5"
"Eastern Buffer","EM2","1987-03-09","1","Middle Water","0.6","0.19","0.8","73","5.5","N/A","N/A","0.027","0.009","0.039","7.9","<0.2","33.2","3","0.56","3","19.3","0.23","0.35","0.39","0.09","1.2","0.004","2"
"Eastern Buffer","EM2","1987-03-09","1","Bottom Water","0.2","0.06","<0.2","89","6.8","11","11","0.006","0.003","0.02","8","<0.2","34","3","0.37","7.5","19.3","0.07","0.09","0.1","0.02","3.5","0.002","3.5"
"Eastern Buffer","EM2","1987-04-02","1","Surface Water","0.8","0.11","<0.2","86","6.5","1300","1400","0.024","0.027","0.02","8","4","32.5","2.2","0.59","29","20.5","0.16","0.22","0.27","0.05","4.5","0.004","4.5"
"Eastern Buffer","EM2","1987-04-02","1","Middle Water","0.7","0.086","<0.2","86","6.5","N/A","N/A","0.026","0.025","0.02","8","<0.2","32.5","2.2","0.55","13","20.4","0.14","0.41","0.46","0.06","4.2","0.003","2.5"
"Eastern Buffer","EM2","1987-04-02","1","Bottom Water","0.8","0.068","<0.2","88","6.6","810","870","0.014","0.023","0.02","8.1","0.5","32.5","2.2","0.55","1","20.4","0.11","1","1.04","0.06","4.7","0.002","1"
"Eastern Buffer","EM2","1987-05-08","1","Surface Water","1","0.13","1.1","76","5.6","1700","1700","0.023","0.021","0.026","7.9","<0.2","32.6","3","0.38","2","22.7","0.17","0.31","0.35","0.05","1.3","0.004","1"
"Eastern Buffer","EM2","1987-05-08","1","Middle Water","0.8","0.119","<0.2","76","5.6","N/A","N/A","0.025","0.02","0.023","7.9","0.5","32.7","3","0.33","3","22.7","0.16","0.27","0.32","0.05","1","0.004","1.5"
"Eastern Buffer","EM2","1987-05-08","1","Bottom Water","0.5","0.022","<0.2","81","6","130","130","0.012","0.014","0.015","8","0.5","33.1","3","0.31","3","22.3","0.05","0.15","0.18","0.08","2.5","0.001","1.5"
"Eastern Buffer","EM2","1987-06-08","1","Surface Water","2.1","0.016","28","97","6.7","1000","1000","0.032","0.022","0.005","8.1","7.3","28.6","3.3","0.06","4","25.2","0.07","0.53","0.58","0.04","2.5","0.001","2"
"Eastern Buffer","EM2","1987-06-08","1","Middle Water","1.8","0.018","26","67","4.7","N/A","N/A","0.03","0.021","0.014","8.1","6.3","32.5","3.3","<0.05","3.5","24.3","0.07","0.38","0.43","0.04","2.3","0.001","2.5"
"Eastern Buffer","EM2","1987-06-08","1","Bottom Water","0.5","0.045","1.7","60","4.2","3700","3700","0.029","0.039","0.013","8","2.7","33.4","3.3","0.6","2","23.9","0.11","0.29","0.36","0.04","2.3","0.002","1.5"
"Eastern Buffer","EM2","1987-07-10","1","Surface Water","2","0.14","19","61","4.1","900","1000","0.13","0.021","0.017","8.2","3.8","26.2","2.5","0.66","10","27.3","0.29","0.46","0.61","0.1","5.6","0.011","3"
"Eastern Buffer","EM2","1987-07-10","1","Middle Water","1.2","0.18","10","40","2.8","N/A","N/A","0.093","0.023","0.029","8","1.9","30.2","2.5","0.84","8.5","25.1","0.3","0.57","0.69","0.13","6.8","0.009","1.5"
"Eastern Buffer","EM2","1987-07-10","1","Bottom Water","1","0.17","9.2","44","3.1","5100","5800","0.093","0.022","0.031","8","1.5","33.7","2.5","0.86","8.5","23.2","0.29","0.62","0.74","0.09","6.7","0.007","1.5"
"Eastern Buffer","EM2","1987-08-07","1","Surface Water","1.8","0.022","36","82","5.7","1400","1500","0.1","0.016","<0.005","8.4","9.6","28.9","2","0.2","11","25","0.14","0.37","0.49","0.05","4.2","0.002","5"
"Eastern Buffer","EM2","1987-08-07","1","Middle Water","0.9","0.02","5.5","53","3.7","N/A","N/A","0.077","0.017","0.019","8.1","2.2","33.1","2","0.64","11","22.3","0.11","0.05","0.14","0.06","5.6","0.001","3.5"
"Eastern Buffer","EM2","1987-08-07","1","Bottom Water","0.4","0.029","1.5","54","3.9","6400","7200","0.068","0.016","0.024","8.1","0.7","33.7","2","0.77","10","22","0.11","0.09","0.17","0.05","7","0.001","2.5"
"Eastern Buffer","EM2","1987-09-07","1","Surface Water","2","0.013","6.3","103","6.8","460","540","0.008","0.004","<0.005","8.4","1.7","30.9","3.8","0.08","8","27.9","0.03","0.77","0.78","0.04","2.2","0.002","4"
"Eastern Buffer","EM2","1987-09-07","1","Middle Water","1.8","0.024","10","67","4.6","N/A","N/A","0.014","0.005","<0.005","8.4","1.3","31.8","3.8","0.36","3.5","25.3","0.04","0.77","0.79","0.04","3.6","0.003","2"
"Eastern Buffer","EM2","1987-09-07","1","Bottom Water","1","0.12","5.7","N/A","N/A","8300","9000","0.056","0.013","0.02","8.2","2.8","N/A","3.8","0.55","3.5","N/A","0.19","0.78","0.85","0.06","8","N/A","2"
"Eastern Buffer","EM2","1987-10-09","1","Surface Water","1.2","0.2","11","81","5.3","80","110","0.035","0.026","0.029","7.8","1.7","32.7","1.8","0.1","2.5","27.4","0.26","0.64","0.7","0.07","5.5","0.007","2"
"Eastern Buffer","EM2","1987-10-09","1","Middle Water","0.7","0.16","8.8","79","5.2","N/A","N/A","0.033","0.027","0.026","7.8","2.3","32.7","1.8","0.11","1.5","27.4","0.22","0.58","0.64","0.07","5.5","0.006","1.5"
"Eastern Buffer","EM2","1987-10-09","1","Bottom Water","0.7","0.17","8","77","5.1","800","800","0.033","0.026","0.026","7.8","1.1","32.9","1.8","0.38","5.5","27.2","0.23","0.63","0.69","0.09","6","0.006","3"
"Eastern Buffer","EM2","1987-11-05","1","Surface Water","0.5","0.13","5.1","82","5.6","2200","2500","0.035","0.03","0.02","8.1","<0.2","33.5","N/A","1.1","1.5","24.7","0.2","0.49","0.56","0.03","6","0.007","1.5"
"Eastern Buffer","EM2","1987-11-05","1","Middle Water","0.3","0.12","1.7","82","5.7","N/A","N/A","0.039","0.029","0.028","8.1","<0.2","33.5","N/A","1.1","5.5","24.7","0.19","0.49","0.56","0.03","10.2","0.006","1.5"
"Eastern Buffer","EM2","1987-11-05","1","Bottom Water","0.4","0.11","1.1","85","5.8","600","600","0.031","0.03","0.025","8.1","<0.2","33.5","N/A","1","3.5","24.6","0.17","0.37","0.43","0.06","7","0.006","1.5"
"Eastern Buffer","EM2","1987-12-07","1","Surface Water","N/A","0.013","1.3","89","7","<1","10","0.06","0.01","0.02","8.2","0.3","32.8","2","1.1","4.5","18.2","0.08","0.24","0.31","0.02","3.7","0.001","2.5"
"Eastern Buffer","EM2","1987-12-07","1","Middle Water","N/A","0.008","1.5","89","7","N/A","N/A","0.063","0.01","0.015","8.3","<0.2","32.8","2","1.2","4.5","17.9","0.08","0.27","0.34","0.03","4.4","0.001","2.5"
"Eastern Buffer","EM2","1987-12-07","1","Bottom Water","N/A","0.023","2.1","85","6.7","1600","1600","0.068","0.01","0.018","8.3","<0.2","32.6","2","1.2","6.5","17.7","0.1","0.31","0.39","0.03","4.8","0.001","4"
"Junk Bay","JM3","1987-01-09","1","Surface Water","0.9","0.11","1.7","103","8","10","10","0.11","0.023","0.02","8.2","<0.2","31.5","2.6","0.49","2","18.1","0.24","0.47","0.6","0.03","2","0.004","1.5"
"Junk Bay","JM3","1987-01-09","1","Middle Water","1.1","0.139","1.5","100","7.8","N/A","N/A","0.11","0.038","0.029","8.2","0.9","31.5","2.6","0.56","5.5","18","0.29","0.63","0.78","0.1","1.5","0.005","2"
"Junk Bay","JM3","1987-01-09","1","Bottom Water","1","0.16","1.7","92","7.2","100","100","0.11","0.057","0.029","8.1","1.1","31.5","2.6","0.62","4.5","17.9","0.33","0.59","0.76","0.05","2.2","0.006","2"
"Junk Bay","JM3","1987-02-09","1","Surface Water","1.1","0.16","1","92","7.4","67","72","0.035","0.06","0.01","8.1","<0.2","32.2","3.2","0.5","0.5","17","0.26","0.25","0.35","0.09","1.4","0.005","0.5"
"Junk Bay","JM3","1987-02-09","1","Middle Water","1","0.149","0.8","91","7.3","N/A","N/A","0.03","0.054","<0.01","8.1","<0.2","32.2","3.2","0.53","2.5","17.1","0.23","0.29","0.37","0.06","1.5","0.005","2"
"Junk Bay","JM3","1987-02-09","1","Bottom Water","1.2","0.11","0.4","91","7.3","29","31","0.032","0.05","<0.01","8.2","<0.2","32.4","3.2","0.5","1.5","17.1","0.19","0.35","0.43","0.14","1.4","0.004","1"
"Junk Bay","JM3","1987-03-09","1","Surface Water","0.5","0.399","0.6","70","5.3","5","5","0.059","0.019","0.06","7.7","<0.2","32.8","4","0.79","4.5","20","0.48","0.42","0.5","0.12","1.7","0.007","2.5"
"Junk Bay","JM3","1987-03-09","1","Middle Water","0.6","0.309","0.6","67","5.1","N/A","N/A","0.036","0.015","0.06","7.8","<0.2","33","4","0.69","7","19.4","0.36","0.32","0.37","0.12","1.6","0.005","3.5"
"Junk Bay","JM3","1987-03-09","1","Bottom Water","0.4","0.259","<0.2","72","5.5","230","230","0.035","0.013","0.05","7.8","0.4","33.3","4","0.65","4.5","19.3","0.31","0.28","0.33","0.07","1.8","0.005","2.5"
