"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Deep Bay","DM4","1988-08-08","1","Surface Water","2.2","0.15","13","102","7","6","10","0.74","0.088","0.11","8.3","6.5","15.7","0.5","4.7","11","29.9","0.98","0.64","1.47","0.16","12","0.021","2"
"Deep Bay","DM4","1988-08-08","1","Bottom Water","1.2","0.091","5.5","85","5.9","6","8","0.76","0.066","0.04","8.2","6","17.8","0.5","4.1","25","28.7","0.92","0.31","1.14","0.1","23.5","0.01","3.5"
"Deep Bay","DM4","1988-09-12","1","Surface Water","1.9","0.02","40","132","9.4","N/A","N/A","0.44","0.047","<0.005","8.6","5.3","12.7","0.9","4.7","6.5","28.6","0.51","0.32","0.81","0.03","10","0.004","2"
"Deep Bay","DM4","1988-09-12","1","Bottom Water","1","0.021","5.3","81","5.9","N/A","N/A","0.38","0.054","<0.005","7.9","3.2","18.6","0.9","3.2","8","25.7","0.46","0.18","0.61","0.02","10","0.001","2"
"Deep Bay","DM4","1988-10-10","1","Surface Water","1.1","0.036","5.7","108","7.4","1","1","0.082","0.031","0.014","8.5","9.5","30.2","1.9","0.49","5","25.3","0.15","0.25","0.36","0.02","2.8","0.004","2.5"
"Deep Bay","DM4","1988-10-10","1","Bottom Water","1.3","0.042","10","104","7.1","10","10","0.082","0.029","0.017","8.5","1.4","30.5","1.9","0.52","4","25.2","0.15","0.18","0.29","0.04","3.1","0.005","2"
"Deep Bay","DM4","1988-11-24","1","Surface Water","0.6","0.067","1.1","92","7.1","44","49","0.29","0.058","0.03","N/A","0.5","27.4","N/A","2.7","20","19.2","0.42","0.26","0.61","0.05","16.5","N/A","4.5"
"Deep Bay","DM4","1988-11-24","1","Bottom Water","0.4","0.12","1","90","7","190","210","0.24","0.055","0.04","N/A","0.2","29.2","N/A","2.3","19","19.1","0.42","0.51","0.81","0.09","22","N/A","3"
"Deep Bay","DM4","1988-12-09","1","Surface Water","1.4","0.11","9.2","95","7.7","38","40","0.17","0.028","0.047","8.1","1.4","28.8","N/A","1.2","27","17.4","0.31","0.28","0.48","0.08","39.5","0.004","5"
"Eastern Buffer","EM1","1988-01-07","1","Surface Water","0.9","0.2","2.1","82","6.5","370","470","0.093","0.018","0.04","8.1","1.1","31.4","4.3","1","5","18","0.31","0.9","1.01","0.09","3.9","0.007","2.5"
"Eastern Buffer","EM1","1988-01-07","1","Middle Water","0.8","0.16","2.7","83","6.6","N/A","N/A","0.088","0.017","0.034","8.2","0.4","31.5","4.3","1.1","5.5","17.7","0.27","0.67","0.78","0.06","3.5","0.006","3"
"Eastern Buffer","EM1","1988-01-07","1","Bottom Water","0.6","0.12","1.7","87","6.8","300","360","0.085","0.016","0.025","8.2","1","31.6","4.3","0.99","6.5","17.7","0.22","0.58","0.68","0.06","3.1","0.005","4"
"Eastern Buffer","EM1","1988-02-08","1","Surface Water","0.6","0.074","2.3","84","6.7","1500","1800","0.033","0.043","0.02","8.1","<0.2","32.9","2.5","0.7","3.5","17.6","0.15","0.44","0.52","0.05","4.6","0.002","2"
"Eastern Buffer","EM1","1988-02-08","1","Middle Water","0.9","0.061","1.9","86","6.8","560","580","0.034","0.04","0.02","8.1","<0.2","32.9","2.5","0.67","7.5","17.6","0.14","0.39","0.46","0.05","6.3","0.002","4.5"
"Eastern Buffer","EM1","1988-02-08","1","Bottom Water","0.6","0.076","1.3","87","6.8","1000","1000","0.035","0.042","0.03","8","0.7","32.9","2.5","0.76","4.5","17.6","0.15","0.35","0.43","0.03","3.8","0.002","3"
"Eastern Buffer","EM1","1988-03-07","1","Surface Water","0.7","0.14","1.5","68","5.6","1500","1700","0.089","0.015","0.028","8","0.5","31.9","4.3","1","7.5","15","0.24","0.58","0.68","0.12","3.1","0.003","2.5"
"Eastern Buffer","EM1","1988-03-07","1","Middle Water","0.7","0.12","1.3","69","5.7","2100","2300","0.09","0.017","0.026","8","<0.2","32","4.3","1","7","14.9","0.23","0.66","0.77","0.17","1.4","0.003","2.5"
"Eastern Buffer","EM1","1988-03-07","1","Bottom Water","0.7","0.1","1","70","5.8","900","900","0.09","0.014","0.025","8","0.2","32.1","4.3","1.1","19","14.9","0.2","0.63","0.73","0.08","2.3","0.002","5.5"
"Eastern Buffer","EM1","1988-04-11","1","Surface Water","0.1","0.005","2.7","98","7.8","160","200","0.022","0.002","0.005","8.3","0.8","32.9","2","0.6","2","16.9","0.03","0.52","0.54","<0.02","6.2","0.001","1.5"
"Eastern Buffer","EM1","1988-04-11","1","Middle Water","0.3","0.006","3.2","97","7.7","180","180","0.015","0.002","0.005","8.3","<0.2","32.8","2","0.61","4.5","16.9","0.02","0.56","0.58","<0.02","7.6","0.001","2.5"
"Eastern Buffer","EM1","1988-04-11","1","Bottom Water","<0.1","0.017","1.9","96","7.6","230","230","0.025","0.002","0.005","8.3","0.9","32.8","2","0.68","4","16.9","0.04","0.4","0.43","0.02","10.1","0.001","1.5"
"Eastern Buffer","EM1","1988-05-12","1","Surface Water","2.5","0.21","5","78","5.3","1600","1600","0.048","0.012","0.053","8.1","0.5","32.2","3.5","0.36","1","24.8","0.27","0.77","0.83","0.08","4","0.011","1"
"Eastern Buffer","EM1","1988-05-12","1","Middle Water","1.3","0.1","1.5","76","5.3","6500","7600","0.03","0.009","0.025","8.1","1.4","33.7","3.5","0.41","1.5","23.1","0.14","0.58","0.62","0.06","3.5","0.005","1"
"Eastern Buffer","EM1","1988-05-12","1","Bottom Water","1.5","0.091","2.3","76","5.3","2500","2700","0.027","0.007","0.018","8.1","0.9","33.8","3.5","0.37","4","23","0.13","0.5","0.53","0.05","3.3","0.005","2"
"Eastern Buffer","EM1","1988-06-06","1","Surface Water","0.7","0.072","10","88","5.8","1","1","0.019","0.005","0.008","8.1","4.6","33.4","2.5","0.08","1","26.6","0.1","0.52","0.54","0.04","4.2","0.005","0.5"
"Eastern Buffer","EM1","1988-06-06","1","Middle Water","0.7","0.066","8","84","5.6","80","100","0.025","0.005","<0.005","8.2","4.8","33.5","2.5","<0.05","2.5","26.1","0.1","0.48","0.51","0.03","6.2","0.004","0.5"
"Eastern Buffer","EM1","1988-06-06","1","Bottom Water","0.6","0.061","8.4","81","5.4","20","20","0.022","0.005","<0.005","8.1","3.8","33.8","2.5","0.26","4","25.8","0.09","0.45","0.48","0.03","6.6","0.004","1.5"
"Eastern Buffer","EM1","1988-07-08","1","Surface Water","1.4","0.012","37","86","5.8","700","900","0.042","0.026","<0.005","8.3","14","29","2","0.32","7","25.8","0.08","0.43","0.5","0.02","4.5","0.001","3"
"Eastern Buffer","EM1","1988-07-08","1","Middle Water","0.6","0.072","1.7","67","4.7","4600","4800","0.025","0.027","0.011","8.1","2.8","33.2","2","0.66","7","23.5","0.12","0.57","0.62","0.05","5.5","0.003","2.5"
"Eastern Buffer","EM1","1988-07-08","1","Bottom Water","2.8","0.05","1.9","69","4.8","2600","2600","0.022","0.027","0.018","8.1","1.4","33.5","2","0.75","6","23.3","0.1","0.58","0.63","0.05","5.9","0.002","2"
"Eastern Buffer","EM1","1988-08-12","1","Surface Water","0.8","0.034","6.3","91","6.1","210","230","0.018","0.008","0.005","8.4","1.8","31","4.8","0.05","2","26.8","0.06","0.26","0.29","<0.02","2.3","0.004","1.5"
"Eastern Buffer","EM1","1988-08-12","1","Middle Water","0.5","0.12","5.3","57","4","1700","1900","0.038","0.019","0.02","8.3","4.5","32.4","4.8","0.21","3.5","24.5","0.18","0.43","0.49","0.04","3.5","0.009","1.5"
"Eastern Buffer","EM1","1988-08-12","1","Bottom Water","0.3","0.16","3.4","52","3.6","3100","4600","0.045","0.03","0.02","8.2","1.9","33.1","4.8","0.53","4","23.8","0.24","0.36","0.44","0.02","4.8","0.009","1"
"Eastern Buffer","EM1","1988-09-13","1","Surface Water","2.2","0.005","12","106","7.3","4400","4400","0.036","0.011","<0.005","8.5","2.3","30.3","1.8","0.06","5","26","0.05","0.41","0.46","0.03","1.5","0.001","1.5"
"Eastern Buffer","EM1","1988-09-13","1","Middle Water","1.5","0.066","12","78","5.4","5700","5900","0.049","0.018","0.012","8.1","3.9","32.1","1.8","0.18","2","24.7","0.13","0.42","0.49","0.04","6.5","0.003","1.5"
"Eastern Buffer","EM1","1988-09-13","1","Bottom Water","2.1","0.022","4.6","55","3.9","6100","6900","0.043","0.014","0.007","8.4","4.5","33","1.8","0.11","7","23.5","0.08","0.34","0.4","0.04","5","0.002","0.5"
"Eastern Buffer","EM1","1988-10-07","1","Surface Water","0.5","0.12","2.3","68","4.7","10","20","0.041","0.026","0.012","8.3","0.9","31.9","2.2","1","1.5","24.9","0.19","0.71","0.78","0.04","3.3","0.011","1.5"
"Eastern Buffer","EM1","1988-10-07","1","Middle Water","0.4","<0.005","1.3","69","4.8","1","20","0.044","0.026","0.005","8.3","1.3","31.9","2.2","1.1","5.5","24.7","0.08","0.63","0.7","0.03","5.3","0.001","2"
"Eastern Buffer","EM1","1988-10-07","1","Bottom Water","0.5","0.14","1.5","72","4.9","1","1","0.041","0.026","0.018","8.4","0.5","31.9","2.2","1.1","6","24.7","0.21","0.7","0.77","0.04","6.3","0.013","2"
"Eastern Buffer","EM1","1988-11-18","1","Surface Water","0.4","0.43","<0.2","49","3.6","90","90","0.13","0.024","0.072","8","0.7","31.1","2","1.7","2.5","21.4","0.58","0.72","0.87","0.09","3.2","0.014","1"
"Eastern Buffer","EM1","1988-11-18","1","Middle Water","0.3","0.42","0.2","50","3.7","150","170","0.13","0.023","0.07","8","0.5","31.1","2","1.7","2","21.4","0.57","0.58","0.73","0.1","3.5","0.014","0.5"
"Eastern Buffer","EM1","1988-11-18","1","Bottom Water","0.3","0.42","0.6","52","3.8","170","190","0.12","0.022","0.066","8","0.4","31.2","2","1.8","2","21.4","0.56","0.67","0.81","0.11","3.8","0.015","0.5"
"Eastern Buffer","EM1","1988-12-12","1","Surface Water","0.2","0.21","1","78","5.9","200","200","0.068","0.013","0.03","8.3","0.8","31","2.5","0.44","4","19.2","0.29","0.47","0.55","0.06","4","0.011","1.5"
"Eastern Buffer","EM1","1988-12-12","1","Middle Water","0.2","0.19","0.8","79","6.1","1500","1600","0.064","0.013","0.029","8.3","1.4","31.1","2.5","0.43","6.5","19","0.27","0.46","0.54","0.04","7.3","0.011","1.5"
"Eastern Buffer","EM1","1988-12-12","1","Bottom Water","0.2","0.16","1","83","6.4","1800","1800","0.055","0.011","0.022","8.3","1.3","31.1","2.5","0.4","12","19","0.23","0.46","0.53","0.05","14.7","0.009","2.5"
"Eastern Buffer","EM2","1988-01-07","1","Surface Water","0.9","0.14","2.3","83","6.5","2100","2300","0.09","0.018","0.02","8.1","0.9","31.5","4","1","9.5","17.8","0.25","0.54","0.65","0.08","4.9","0.005","3.5"
"Eastern Buffer","EM2","1988-01-07","1","Middle Water","0.9","0.14","3.1","83","6.5","N/A","N/A","0.086","0.017","0.031","8.2","<0.2","31.6","4","1","5.5","17.7","0.24","0.54","0.64","0.06","3.1","0.005","3.5"
"Eastern Buffer","EM2","1988-01-07","1","Bottom Water","0.8","0.14","1.5","88","6.9","1800","2100","0.084","0.017","0.04","8.2","1.5","31.6","4","1.2","4.5","17.7","0.24","0.81","0.91","0.13","2.1","0.005","3"
"Eastern Buffer","EM2","1988-02-08","1","Surface Water","0.8","0.065","2.1","86","6.8","110","110","0.034","0.039","0.018","8","0.3","32.9","3","0.67","4.5","17.6","0.14","0.3","0.37","0.05","3","0.002","1.5"
"Eastern Buffer","EM2","1988-02-08","1","Middle Water","0.5","0.081","2.7","88","6.9","140","140","0.031","0.037","0.026","8.1","<0.2","32.9","3","0.74","5.5","17.6","0.15","0.37","0.44","0.08","3.2","0.002","2.5"
"Eastern Buffer","EM2","1988-02-08","1","Bottom Water","0.5","0.045","1.7","90","7.1","220","240","0.03","0.026","0.016","8.1","0.4","33","3","0.64","6","17.6","0.1","0.34","0.4","0.02","4.5","0.001","4.5"
"Eastern Buffer","EM2","1988-03-07","1","Surface Water","0.8","0.094","2.7","76","6.3","600","600","0.092","0.014","0.023","8.1","0.3","32","4.5","1.1","12","14.9","0.2","0.57","0.68","0.09","2.5","0.002","4"
"Eastern Buffer","EM2","1988-03-07","1","Middle Water","0.9","0.09","2.3","77","6.3","700","800","0.09","0.014","0.022","8.1","0.2","32","4.5","1","15","14.9","0.19","0.52","0.62","0.13","2.2","0.002","4"
"Eastern Buffer","EM2","1988-03-07","1","Bottom Water","0.9","0.06","1.5","79","6.6","670","680","0.091","0.013","0.022","8.1","<0.2","32","4.5","1.1","4","14.8","0.16","0.46","0.56","0.09","2","0.002","1.5"
"Eastern Buffer","EM2","1988-04-11","1","Surface Water","<0.1","0.006","2.7","97","7.7","1","1","0.023","<0.002","0.005","8.3","0.8","32.9","1.8","0.62","2","17","0.03","0.55","0.58","0.03","7.1","0.001","2"
"Eastern Buffer","EM2","1988-04-11","1","Middle Water","0.1","0.021","3.1","97","7.7","10","10","0.019","0.002","<0.005","8.3","0.6","32.8","1.8","0.64","2","17","0.04","0.46","0.48","0.02","6.9","0.001","1.5"
"Eastern Buffer","EM2","1988-04-11","1","Bottom Water","0.1","0.06","2.7","97","7.6","1","1","0.015","<0.002","<0.005","8.3","0.5","32.9","1.8","0.62","4","17","0.08","0.49","0.51","<0.02","6.7","0.003","2"
"Eastern Buffer","EM2","1988-05-12","1","Surface Water","2.2","0.17","6.3","81","5.6","670","780","0.037","0.01","0.046","8.2","1.7","32.8","3.8","0.86","1.5","24.2","0.22","0.7","0.75","0.07","3","0.01","1.5"
"Eastern Buffer","EM2","1988-05-12","1","Middle Water","1.4","0.061","5.1","92","6.5","420","460","0.025","0.007","0.013","8.2","1.7","33.8","3.8","0.26","3.5","23.4","0.09","0.49","0.52","0.04","3","0.003","3"
"Eastern Buffer","EM2","1988-05-12","1","Bottom Water","1.2","<0.005","1.7","80","5.8","70","110","<0.002","0.002","<0.005","8.2","0.6","34.3","3.8","0.31","4","22.4","0.01","0.44","0.44","0.03","3","0.001","3.5"
