"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Junk Bay","JM4","1996-02-01","1","Surface Water","0.2","0.07","0.9","70","5.2","140","180","0.007","<0.002","0.009","8.4","<0.2","34.4","3.7","0.4","2.4","19.7","0.08","0.29","0.3","0.17","3.7","0.005","<0.5"
"Junk Bay","JM4","1996-02-01","1","Middle Water","<0.1","0.053","0.5","73","5.4","180","240","0.012","<0.002","0.012","8.4","<0.2","34.4","3.7","0.3","2.4","19.6","0.07","0.23","0.24","0.22","3.9","0.003","0.5"
"Junk Bay","JM4","1996-02-01","1","Bottom Water","<0.1","0.053","0.5","72","5.4","200","230","0.01","<0.002","0.016","8.4","<0.2","34.3","3.7","0.37","3","19.5","0.07","0.22","0.23","0.18","4","0.003","0.6"
"Junk Bay","JM4","1996-03-05","1","Surface Water","0.5","0.14","0.4","72","5.7","520","680","0.038","0.005","0.029","7.9","0.7","34.2","2","0.47","5.6","17.3","0.18","0.39","0.43","0.06","4.7","0.003","0.8"
"Junk Bay","JM4","1996-03-05","1","Middle Water","0.4","0.12","0.5","72","5.6","1000","1200","0.029","0.006","0.026","7.9","0.3","34.3","2","0.5","6.1","17.3","0.16","0.41","0.45","0.07","4.2","0.003","0.8"
"Junk Bay","JM4","1996-03-05","1","Bottom Water","0.5","0.093","0.6","75","5.9","510","630","0.025","0.004","0.026","8","0.5","34.3","2","0.51","9.4","17.3","0.12","0.22","0.25","0.09","6.9","0.002","1.1"
"Junk Bay","JM4","1996-04-01","1","Surface Water","0.5","0.2","1.6","69","5.1","600","1500","0.033","0.007","0.044","7.9","<0.2","33.8","3.2","0.67","2.2","20.8","0.24","0.43","0.47","0.11","4.2","0.005","<0.5"
"Junk Bay","JM4","1996-04-01","1","Middle Water","0.4","0.2","1.4","72","5.3","1300","2400","0.032","0.006","0.041","7.9","<0.2","33.9","3.2","0.74","2.2","20.8","0.24","0.39","0.43","0.12","3.3","0.006","<0.5"
"Junk Bay","JM4","1996-04-01","1","Bottom Water","0.5","0.18","2.9","76","5.6","1100","1500","0.034","0.008","0.043","8","<0.2","34.1","3.2","0.68","2.6","20.6","0.22","0.4","0.44","0.1","4.2","0.006","0.5"
"Junk Bay","JM4","1996-05-01","1","Surface Water","0.7","0.33","0.7","73","5.2","16000","27000","0.085","0.023","0.05","8","1.2","32.7","2.2","0.8","6.1","21.9","0.44","0.53","0.64","0.18","5.1","0.011","1"
"Junk Bay","JM4","1996-05-01","1","Middle Water","0.5","0.22","1.2","73","5.3","2200","4400","0.054","0.017","0.038","8.1","0.8","33.6","2.2","0.58","6.4","21.4","0.29","0.38","0.45","0.13","5.3","0.009","1"
"Junk Bay","JM4","1996-05-01","1","Bottom Water","0.5","0.15","1.1","87","6.3","2400","3300","0.033","0.012","0.031","8.1","1.4","33.6","2.2","0.45","7","21.3","0.2","0.3","0.35","0.14","10.9","0.007","1"
"Junk Bay","JM4","1996-06-03","1","Surface Water","0.8","0.12","7.4","82","5.7","1600","1700","0.067","0.01","0.028","8.1","0.2","32.6","2.5","0.63","4.4","24.8","0.2","0.27","0.35","0.09","4.6","0.007","1.2"
"Junk Bay","JM4","1996-06-03","1","Middle Water","0.5","0.13","10","82","5.6","2800","3400","0.048","0.008","0.022","8.1","0.9","33.2","2.5","0.35","2.2","24.3","0.19","0.23","0.29","0.12","4.7","0.007","0.9"
"Junk Bay","JM4","1996-06-03","1","Bottom Water","0.4","0.073","3.9","83","5.7","450","900","0.027","0.008","0.021","8.1","0.4","33.5","2.5","0.75","4.8","24.2","0.11","0.17","0.21","0.1","6","0.004","0.9"
"Junk Bay","JM4","1996-07-01","1","Surface Water","1.1","0.039","18","96","6.7","1800","4400","0.27","0.04","0.009","8","7.5","28.6","2.2","1.1","5.7","25.9","0.35","0.36","0.67","0.09","2.3","0.002","2.2"
"Junk Bay","JM4","1996-07-01","1","Middle Water","1","0.005","27","96","6.7","1200","2200","0.14","0.023","0.005","7.9","9.8","32.9","2.2","0.45","5.9","24","0.17","0.37","0.53","0.06","2.5","0.001","2.9"
"Junk Bay","JM4","1996-07-01","1","Bottom Water","0.8","0.009","26","72","5","1900","3200","0.25","0.034","0.013","7.9","9.4","34","2.2","0.82","6.6","23.5","0.29","0.46","0.74","0.1","4.8","0.001","3.2"
"Junk Bay","JM4","1996-08-01","1","Surface Water","0.6","0.098","5.4","77","5.2","300","600","0.077","0.034","0.023","7.9","1","32.4","2.5","0.98","3.4","25.6","0.21","0.19","0.3","0.1","1.5","0.003","0.8"
"Junk Bay","JM4","1996-08-01","1","Middle Water","0.7","0.084","6.5","75","5.1","260","510","0.054","0.034","0.02","7.8","0.8","32.5","2.5","0.93","3.2","25.3","0.17","0.2","0.29","0.08","1.5","0.003","0.8"
"Junk Bay","JM4","1996-08-01","1","Bottom Water","0.7","0.086","5.9","68","4.7","700","1000","0.057","0.034","0.02","7.9","1.3","33.3","2.5","0.91","2.8","24.1","0.18","0.19","0.28","0.11","6.2","0.002","0.7"
"Junk Bay","JM4","1996-09-02","1","Surface Water","0.6","0.1","1.5","66","4.4","460","530","0.12","0.026","0.025","7.7","2.1","31.7","2.5","1","3","26","0.25","0.17","0.32","0.11","1.5","0.003","0.7"
"Junk Bay","JM4","1996-09-02","1","Middle Water","0.4","0.051","1.2","53","3.7","2900","3900","0.096","0.024","0.022","7.8","0.5","33.8","2.5","1","6","23.6","0.17","0.16","0.28","0.11","2.5","0.001","0.9"
"Junk Bay","JM4","1996-09-02","1","Bottom Water","0.3","0.021","1.9","51","3.6","1000","1700","0.079","0.023","0.018","7.8","<0.2","34.3","2.5","1","7.4","23.1","0.12","0.1","0.2","0.09","5.9","0.001","1.9"
"Junk Bay","JM4","1996-10-02","1","Surface Water","0.8","0.33","1","80","5.2","160","370","0.077","0.014","0.033","8","7.6","31.5","3","0.68","3","28.1","0.42","0.71","0.8","0.06","1.6","0.019","0.6"
"Junk Bay","JM4","1996-10-02","1","Middle Water","0.6","0.15","0.9","78","5.1","1400","2500","0.023","0.011","0.036","8","8.4","31.8","3","0.57","4.2","27.9","0.18","0.65","0.68","0.07","1.7","0.008","0.7"
"Junk Bay","JM4","1996-10-02","1","Bottom Water","0.6","0.15","0.5","73","4.8","2000","2800","0.022","0.012","0.034","8","5.2","31.8","3","0.66","5.6","27.9","0.18","0.6","0.63","0.08","3.4","0.009","0.8"
"Junk Bay","JM4","1996-11-01","1","Surface Water","0.3","0.34","0.3","53","3.5","520","760","0.055","0.029","0.063","7.7","0.5","32.4","3.5","1.1","2.8","26.4","0.42","0.67","0.75","0.18","1.4","0.009","0.5"
"Junk Bay","JM4","1996-11-01","1","Middle Water","0.5","0.31","1","57","3.8","520","800","0.052","0.026","0.057","7.8","<0.2","32.6","3.5","1.1","3.6","26.2","0.39","0.77","0.85","0.17","1.5","0.01","0.7"
"Junk Bay","JM4","1996-11-01","1","Bottom Water","0.4","0.29","0.6","69","4.7","900","1400","0.044","0.027","0.048","7.9","0.3","32.8","3.5","1.1","3.7","26","0.36","0.72","0.79","0.16","3.5","0.011","0.6"
"Junk Bay","JM4","1996-12-02","1","Surface Water","0.5","0.15","2.4","96","7","3500","5400","0.077","0.012","0.035","7.8","0.5","32.3","2.8","1.3","2.2","21.5","0.24","0.68","0.77","0.14","1.5","0.003","0.7"
"Junk Bay","JM4","1996-12-02","1","Middle Water","0.4","0.14","2.7","93","6.8","2000","3800","0.072","0.013","0.044","7.8","<0.2","32.4","2.8","1.2","2.3","21.5","0.23","0.62","0.71","0.14","1","0.003","0.7"
"Junk Bay","JM4","1996-12-02","1","Bottom Water","0.4","0.14","2.2","93","6.8","3600","5100","0.072","0.012","0.045","7.8","0.8","32.4","2.8","1.3","2.2","21.4","0.22","0.65","0.73","0.14","2","0.003","0.7"
"Mirs Bay","MM1","1996-01-26","1","Surface Water","1.8","0.11","3.2","78","6","140","250","0.015","0.005","0.012","8.3","2.8","33.6","2.2","0.56","1.6","18.4","0.13","0.37","0.39","0.1","3.3","0.006","0.6"
"Mirs Bay","MM1","1996-01-26","1","Middle Water","1.2","0.076","2.6","74","5.7","900","1200","0.013","0.006","0.015","8.3","2.2","33.7","2.2","0.46","1.6","18.3","0.1","0.26","0.28","0.1","3.2","0.004","0.6"
"Mirs Bay","MM1","1996-01-26","1","Bottom Water","0.7","0.072","1.1","74","5.7","410","600","0.012","0.006","0.012","8.3","2.3","33.8","2.2","0.54","3","18.2","0.09","0.22","0.24","0.08","3.6","0.004","0.6"
"Mirs Bay","MM1","1996-03-25","1","Surface Water","1.2","0.39","4.7","84","6.2","1100","1100","0.046","0.007","0.038","8","1.2","33.9","1.8","1.1","2.6","20.7","0.44","0.6","0.65","0.11","4.3","0.012","0.7"
"Mirs Bay","MM1","1996-03-25","1","Middle Water","0.4","0.041","2.8","74","5.6","3","3","0.007","0.003","0.011","8.1","0.4","34.2","1.8","0.42","2.1","18.9","0.05","0.26","0.27","0.05","4.3","0.001","0.5"
"Mirs Bay","MM1","1996-03-25","1","Bottom Water","0.3","0.1","2.7","83","6.3","120","160","0.015","<0.002","0.018","8.1","0.4","34.2","1.8","0.69","4.5","18.8","0.12","0.25","0.27","0.05","6.2","0.004","0.8"
"Mirs Bay","MM1","1996-05-24","1","Surface Water","2.9","0.033","11","116","7.6","250","380","<0.002","<0.002","0.012","8.4","2.2","32.2","2","0.75","2.7","27.5","0.04","0.33","0.33","0.14","3.7","0.004","1.4"
"Mirs Bay","MM1","1996-05-24","1","Middle Water","2.3","0.033","1.3","118","7.9","300","540","0.002","<0.002","0.01","8.4","0.9","32.7","2","0.4","3.2","26.4","0.04","0.17","0.17","0.09","3.9","0.003","1.7"
"Mirs Bay","MM1","1996-05-24","1","Bottom Water","2.1","0.059","10","111","7.6","90","220","<0.002","<0.002","0.014","8.3","2.9","33.1","2","0.68","2.6","25.2","0.06","0.26","0.26","0.1","4.8","0.005","1.5"
"Mirs Bay","MM1","1996-07-08","1","Surface Water","2.4","<0.005","3.9","150","9.5","1","8","0.008","0.003","0.012","8.3","<0.2","28.1","1.5","0.83","2.5","31.7","0.02","0.26","0.27","0.06","1.7","0.001","1.4"
"Mirs Bay","MM1","1996-07-08","1","Middle Water","2.7","0.012","4.4","142","9.3","45","73","0.004","0.002","0.007","8.1","2.6","30.7","1.5","1","3.7","28.5","0.02","0.28","0.29","0.13","2.3","0.001","1.3"
"Mirs Bay","MM1","1996-07-08","1","Bottom Water","2","<0.005","9","97","6.6","90","130","<0.002","0.003","0.012","7.7","1.3","33.8","1.5","1.3","2.8","24.7","0.01","0.24","0.25","0.08","3.5","0.001","1.2"
"Mirs Bay","MM1","1996-09-16","1","Surface Water","1.6","0.16","4.6","87","5.7","650","760","0.079","0.009","0.019","8.3","15","26.8","2","1.8","4.2","29.1","0.25","0.45","0.54","0.06","1.5","0.016","1.1"
"Mirs Bay","MM1","1996-09-16","1","Middle Water","0.8","0.085","0.7","85","5.6","240","320","0.032","0.004","0.01","8.3","3.2","27.7","2","0.63","3.1","29","0.12","0.24","0.28","0.05","1.4","0.009","0.8"
"Mirs Bay","MM1","1996-09-16","1","Bottom Water","0.7","0.023","0.6","83","5.5","40","62","0.017","0.002","0.007","8.2","2.2","28.2","2","0.56","3.4","28.8","0.04","0.24","0.26","0.06","6.6","0.002","0.9"
"Mirs Bay","MM1","1996-11-18","1","Surface Water","0.9","0.23","5.2","95","6.8","500","1000","0.031","0.009","0.034","7.8","3.2","31.9","1.5","1.5","9.7","22.7","0.27","0.82","0.86","0.13","4","0.005","1.5"
"Mirs Bay","MM1","1996-11-18","1","Middle Water","0.9","0.22","5.3","84","6","1300","1500","0.034","0.008","0.037","7.8","3.7","32.3","1.5","1.4","9.7","22.7","0.26","0.7","0.74","0.12","3.2","0.005","1.5"
"Mirs Bay","MM1","1996-11-18","1","Bottom Water","1","0.23","5.5","84","5.9","430","560","0.035","0.006","0.033","7.8","3.4","32.3","1.5","1.5","7.7","23","0.27","1","1.04","0.21","3.9","0.005","1.2"
"Mirs Bay","MM13","1996-04-18","1","Surface Water","0.6","<0.005","0.7","84","6.9","<1","<1","<0.002","<0.002","0.012","8.3","<0.2","34.2","5.5","0.38","0.5","22.8","0.01","0.2","0.2","0.1","3.6","0.001","<0.5"
"Mirs Bay","MM13","1996-04-18","1","Middle Water","0.5","<0.005","1.1","85","7.3","<1","<1","<0.002","0.003","0.01","8.2","0.3","34","5.5","0.38","1.2","21","0.01","0.19","0.2","0.1","3.8","0.001","<0.5"
"Mirs Bay","MM13","1996-04-18","1","Bottom Water","0.4","<0.005","1","83","7.2","<1","<1","0.004","0.007","0.011","8.2","0.7","34.1","5.5","0.57","2.4","20.8","0.02","0.21","0.22","0.07","5.2","0.001","0.6"
"Mirs Bay","MM13","1996-05-27","1","Surface Water","0.7","0.027","1.3","83","6.6","<1","<1","0.098","0.005","0.008","8.3","<0.2","30.4","7.5","0.89","<0.5","25.5","0.13","0.11","0.21","0.11","3.2","0.002","<0.5"
"Mirs Bay","MM13","1996-05-27","1","Middle Water","0.5","0.017","1.2","82","6.6","<1","<1","<0.002","<0.002","0.009","8.2","<0.2","34","7.5","0.37","0.6","24.2","0.02","0.09","0.09","0.09","3.4","0.001","<0.5"
"Mirs Bay","MM13","1996-05-27","1","Bottom Water","0.6","0.015","0.7","77","6.3","<1","<1","0.009","<0.002","0.007","8.2","<0.2","34","7.5","0.39","<0.5","23.5","0.03","0.11","0.12","0.08","5","0.001","<0.5"
"Mirs Bay","MM13","1996-06-13","1","Surface Water","0.7","<0.005","1.2","114","8.4","<1","<1","0.25","0.011","0.003","8.4","<0.2","24.5","6","0.28","1.4","29.7","0.27","0.12","0.38","0.05","1.1","0.001","0.7"
"Mirs Bay","MM13","1996-06-13","1","Middle Water","0.4","0.009","1.4","82","6.5","<1","<1","<0.002","<0.002","0.008","8.1","<0.2","34.1","6","0.19","1","24.5","0.01","0.07","0.07","0.08","1.5","0.001","<0.5"
"Mirs Bay","MM13","1996-06-13","1","Bottom Water","0.3","0.024","2.6","73","5.9","<1","<1","<0.002","0.002","0.009","8.1","<0.2","34.2","6","0.48","1.6","23.5","0.03","0.16","0.16","0.11","3","0.001","0.5"
"Mirs Bay","MM13","1996-07-03","1","Surface Water","2.4","<0.005","19","131","9.9","<1","1","0.13","0.022","0.008","8.4","3.6","24.2","3.5","0.75","3.8","27.8","0.16","0.21","0.36","0.06","1.2","0.001","1.6"
"Mirs Bay","MM13","1996-07-03","1","Middle Water","0.4","<0.005","4.3","85","6.9","<1","<1","0.006","0.017","0.007","8","0.8","34.2","3.5","0.55","2.8","23.6","0.03","0.08","0.1","0.11","1.4","0.001","1"
"Mirs Bay","MM13","1996-07-03","1","Bottom Water","3","0.041","14","69","5.7","6","14","0.18","0.021","0.004","7.9","2.5","34.4","3.5","1.1","4.6","22.5","0.24","0.36","0.56","0.09","5.2","0.001","2.1"
"Mirs Bay","MM13","1996-08-29","1","Surface Water","2.1","0.009","3.2","100","7.5","<1","<1","0.007","<0.002","0.012","8.1","12","31.6","2.5","0.16","3","27.6","0.02","0.25","0.26","0.13","1.2","0.001","1"
"Mirs Bay","MM13","1996-08-29","1","Middle Water","0.5","0.006","1.4","64","5.3","<1","<1","0.014","0.006","0.013","7.9","1.6","34.5","2.5","0.36","1.5","23.2","0.03","0.14","0.16","0.08","1","0.001","0.6"
"Mirs Bay","MM13","1996-08-29","1","Bottom Water","0.5","0.016","1.5","63","5.2","<1","<1","0.047","0.012","0.022","7.9","<0.2","34.5","2.5","0.62","1","22.8","0.08","0.14","0.2","0.08","3.4","0.001","<0.5"
"Mirs Bay","MM13","1996-09-30","1","Surface Water","0.4","0.014","0.9","86","6.4","<1","<1","<0.002","0.005","0.009","8.1","2.2","32.7","5","0.6","1.9","28.1","0.02","0.23","0.24","0.05","0.8","0.001","0.7"
"Mirs Bay","MM13","1996-09-30","1","Middle Water","0.2","0.014","0.7","83","6.3","<1","<1","0.015","0.005","0.009","8.1","1.8","33","5","0.56","1.7","27.8","0.03","0.16","0.18","0.03","0.7","0.001","<0.5"
"Mirs Bay","MM13","1996-09-30","1","Bottom Water","0.1","0.018","0.6","78","5.9","<1","<1","0.013","0.006","0.011","8.1","1.6","33.3","5","0.55","1.7","28","0.04","0.32","0.34","0.03","3.5","0.001","<0.5"
"Mirs Bay","MM13","1996-10-31","1","Surface Water","0.4","<0.005","1.1","85","6.6","<1","<1","0.016","0.014","0.013","8","<0.2","33.8","4","0.77","1.9","25.6","0.04","0.35","0.38","0.12","1.4","0.001","<0.5"
"Mirs Bay","MM13","1996-10-31","1","Middle Water","0.5","<0.005","0.7","84","6.6","<1","<1","0.015","0.012","0.017","8","<0.2","33.5","4","0.76","2","25","0.03","0.43","0.46","0.11","1","0.001","<0.5"
"Mirs Bay","MM13","1996-10-31","1","Bottom Water","0.3","0.007","0.5","82","6.4","<1","<1","0.02","0.019","0.014","8","<0.2","33.6","4","0.74","1.9","25.2","0.05","0.36","0.4","0.12","3.5","0.001","<0.5"
"Mirs Bay","MM13","1996-11-27","1","Surface Water","0.5","0.015","0.8","81","6.5","1","1","0.089","0.007","0.027","7.8","<0.2","31.1","3","1.5","3.9","24","0.11","0.58","0.68","0.1","1.7","0.001","0.7"
"Mirs Bay","MM13","1996-11-27","1","Middle Water","0.4","0.015","0.8","82","6.9","<1","<1","0.092","0.007","0.03","7.8","0.2","32.4","3","1.4","3.4","21.9","0.11","0.61","0.71","0.09","1.7","0.001","0.5"
"Mirs Bay","MM13","1996-11-27","1","Bottom Water","0.3","0.037","1.1","81","6.8","<1","5","0.087","0.005","0.025","7.8","<0.2","32.5","3","1.4","3.8","22","0.13","0.57","0.66","0.11","5","0.001","0.9"
"Mirs Bay","MM13","1996-12-30","1","Surface Water","0.3","0.028","0.9","82","7.3","<1","2","0.043","0.012","0.02","8","<0.2","30","3","0.57","2.8","19.1","0.08","0.8","0.86","0.08","2.5","0.001","0.6"
"Mirs Bay","MM13","1996-12-30","1","Middle Water","0.2","0.015","0.9","85","7.7","<1","<1","0.046","0.016","0.024","8","1.3","31.8","3","0.67","2.6","18.8","0.08","0.65","0.71","0.08","1.2","0.001","0.5"
"Mirs Bay","MM13","1996-12-30","1","Bottom Water","0.2","0.023","0.9","85","7.6","<1","<1","0.033","0.011","0.02","8","<0.2","31.8","3","0.57","4.9","18.8","0.07","0.77","0.81","0.07","4.3","0.001","1.3"
"Mirs Bay","MM14","1996-01-22","1","Surface Water","0.4","0.02","1","71","5.2","<1","<1","<0.002","<0.002","0.007","8.4","<0.2","34.4","7","0.37","0.9","20.5","0.02","0.15","0.15","0.05","4.2","0.001","<0.5"
"Mirs Bay","MM14","1996-01-22","1","Middle Water","0.3","0.014","1.4","74","5.4","<1","<1","<0.002","<0.002","0.01","8.4","<0.2","34.4","7","0.37","1","20.2","0.02","0.2","0.2","0.07","4.2","0.001","<0.5"
"Mirs Bay","MM14","1996-01-22","1","Bottom Water","0.3","<0.005","1.3","71","5.4","<1","<1","<0.002","<0.002","0.008","8.4","<0.2","34.4","7","0.46","1.5","19.3","0.01","0.2","0.2","0.09","8.5","0.001","<0.5"
"Mirs Bay","MM14","1996-03-25","1","Surface Water","0.1","N/A","1.3","91","6.6","<1","<1","<0.002","<0.002","0.005","8.2","<0.2","34.5","3.5","0.3","1.4","20.9","N/A","0.11","0.11","0.04","2.7","N/A","<0.5"
"Mirs Bay","MM14","1996-03-25","1","Middle Water","0.2","0.026","1.3","91","6.8","<1","<1","<0.002","0.002","0.017","8.2","<0.2","34.4","3.5","0.24","1.5","19.3","0.03","0.13","0.13","0.04","3.2","0.001","<0.5"
"Mirs Bay","MM14","1996-03-25","1","Bottom Water","0.1","0.019","1.1","92","7","<1","<1","0.009","0.009","0.022","8.2","<0.2","34.3","3.5","0.45","3.6","18.6","0.04","0.18","0.2","0.04","4.5","0.001","0.6"
"Mirs Bay","MM14","1996-05-22","1","Surface Water","<0.1","<0.005","0.8","84","5.7","<1","<1","0.003","<0.002","0.007","8.3","<0.2","34.2","5.5","0.38","0.5","25.1","0.01","0.09","0.1","0.1","3.6","0.001","<0.5"
"Mirs Bay","MM14","1996-05-22","1","Middle Water","<0.1","<0.005","0.4","89","6.1","<1","<1","<0.002","<0.002","0.007","8.3","<0.2","34.1","5.5","0.29","0.5","24.3","0.01","0.08","0.08","0.1","3.7","0.001","<0.5"
"Mirs Bay","MM14","1996-05-22","1","Bottom Water","<0.1","<0.005","0.7","88","6.2","<1","<1","0.006","<0.002","0.008","8.2","<0.2","34","5.5","0.31","<0.5","23.3","0.01","0.08","0.09","0.09","14.4","0.001","<0.5"
"Mirs Bay","MM14","1996-07-05","1","Surface Water","2.3","<0.005","12","132","9","<1","2","0.022","0.009","0.004","8.2","1.6","29.6","3.1","0.38","2","26.3","0.04","0.21","0.24","0.08","1","0.001","0.9"
"Mirs Bay","MM14","1996-07-05","1","Middle Water","0.4","<0.005","2.3","91","6.3","1","2","0.019","0.029","0.014","7.9","0.8","34.3","3.1","0.54","4.1","23.5","0.05","0.1","0.15","0.12","2.1","0.001","0.6"
"Mirs Bay","MM14","1996-07-05","1","Bottom Water","0.3","<0.005","1.1","73","5.2","<1","<1","0.02","0.022","0.012","7.9","0.7","34.4","3.1","0.47","3.2","22.7","0.05","0.06","0.1","0.1","3.4","0.001","0.6"
"Mirs Bay","MM14","1996-09-26","1","Surface Water","0.5","0.024","1.1","93","6","<1","1","0.007","0.005","0.018","8.1","1.7","32.1","6","0.81","2.1","28.3","0.04","0.12","0.13","0.06","1.6","0.002","<0.5"
"Mirs Bay","MM14","1996-09-26","1","Middle Water","0.3","0.018","0.4","90","5.8","<1","<1","0.009","0.005","0.019","8.1","1.8","32.3","6","0.72","1.9","28.1","0.03","0.23","0.24","0.06","1","0.001","<0.5"
"Mirs Bay","MM14","1996-09-26","1","Bottom Water","0.4","0.024","0.9","88","5.8","<1","<1","0.009","0.005","0.02","8.1","2","32.5","6","0.74","2","28.1","0.04","0.08","0.09","0.04","5","0.002","<0.5"
"Mirs Bay","MM14","1996-11-20","1","Surface Water","0.5","0.007","1.6","100","7.2","<1","<1","0.072","0.008","0.02","7.9","0.4","32.4","4","1.3","3","22.5","0.09","0.46","0.54","0.07","2.1","0.001","0.5"
"Mirs Bay","MM14","1996-11-20","1","Middle Water","0.3","0.037","1.3","97","6.9","1","1","0.075","0.009","0.022","7.9","<0.2","32.8","4","1.2","3.4","22.5","0.12","0.37","0.45","0.08","1.5","0.001","0.5"
"Mirs Bay","MM14","1996-11-20","1","Bottom Water","0.4","0.022","1","97","6.9","<1","<1","0.076","0.008","0.028","7.9","<0.2","33","4","1.3","3.6","22.8","0.11","0.46","0.54","0.08","20.7","0.001","0.5"
"Mirs Bay","MM15","1996-01-22","1","Surface Water","0.2","0.026","0.8","71","5.2","<1","<1","<0.002","<0.002","0.008","8.4","<0.2","34.4","7","0.32","0.8","20.4","0.03","0.18","0.18","0.09","4.2","0.002","<0.5"
"Mirs Bay","MM15","1996-01-22","1","Middle Water","0.4","<0.005","1.2","73","5.5","<1","<1","<0.002","<0.002","0.005","8.4","<0.2","34.4","7","0.33","0.8","19.6","0.01","0.17","0.17","0.06","4.2","0.001","<0.5"
"Mirs Bay","MM15","1996-01-22","1","Bottom Water","0.4","0.049","1.2","72","5.5","<1","<1","0.003","<0.002","0.007","8.4","<0.2","34.3","7","0.6","13","18.8","0.05","0.21","0.22","0.11","6.6","0.003","1.1"
"Mirs Bay","MM15","1996-03-25","1","Surface Water","0.2","0.011","1.6","90","6.7","<1","<1","<0.002","<0.002","0.015","8.2","<0.2","34.4","3","0.28","1.4","20.3","0.02","0.18","0.18","0.04","3","0.001","<0.5"
"Mirs Bay","MM15","1996-03-25","1","Middle Water","0.3","0.031","1.4","92","7","<1","<1","<0.002","<0.002","0.007","8.2","<0.2","34.3","3","0.31","1.8","18.9","0.04","0.1","0.1","0.03","3.2","0.001","<0.5"
"Mirs Bay","MM15","1996-03-25","1","Bottom Water","0.3","0.039","1.2","92","7","<1","<1","0.003","<0.002","0.017","8.2","0.4","34.3","3","0.41","1.7","18.4","0.04","0.15","0.16","0.04","4.6","0.002","0.6"
"Mirs Bay","MM15","1996-05-22","1","Surface Water","<0.1","<0.005","0.6","86","5.8","<1","<1","<0.002","<0.002","0.008","8.3","<0.2","34.2","6.5","0.32","<0.5","25.1","0.01","0.05","0.05","0.1","3.7","0.001","<0.5"
"Mirs Bay","MM15","1996-05-22","1","Middle Water","<0.1","<0.005","1","88","6","<1","<1","<0.002","<0.002","0.012","8.3","<0.2","34.1","6.5","0.32","<0.5","24.3","0.01","0.1","0.1","0.1","3.7","0.001","<0.5"
"Mirs Bay","MM15","1996-05-22","1","Bottom Water","<0.1","0.013","1.2","87","6.1","<1","1","0.005","<0.002","0.009","8.2","<0.2","33.9","6.5","0.32","<0.5","23.3","0.02","0.09","0.1","0.11","11.9","0.001","<0.5"
"Mirs Bay","MM15","1996-07-05","1","Surface Water","1","<0.005","2.6","121","7.8","<1","<1","<0.002","0.003","0.01","8.1","<0.2","32.2","3.1","0.21","1","28.6","0.01","0.11","0.12","0.1","0.8","0.001","0.6"
"Mirs Bay","MM15","1996-07-05","1","Middle Water","1","<0.005","2.4","90","6.3","1","1","<0.002","0.008","0.007","7.9","0.9","34.3","3.1","0.4","1.8","23.2","0.02","0.11","0.12","0.12","2","0.001","0.5"
"Mirs Bay","MM15","1996-07-05","1","Bottom Water","0.5","<0.005","2.9","69","4.9","<1","<1","0.025","0.017","0.008","7.9","1.9","34.4","3.1","0.53","2.8","22.8","0.05","0.11","0.15","0.11","3.5","0.001","0.6"
"Mirs Bay","MM15","1996-09-26","1","Surface Water","0.7","0.015","0.8","93","6.1","<1","<1","0.004","0.003","0.013","8.2","1.3","29.7","7","0.53","0.7","28.3","0.02","0.15","0.16","0.05","1","0.001","<0.5"
"Mirs Bay","MM15","1996-09-26","1","Middle Water","0.5","0.022","0.6","96","6.3","<1","<1","0.007","0.004","0.016","8.2","1.9","31.6","7","0.72","1.1","28.3","0.03","0.09","0.1","0.05","0.6","0.002","<0.5"
"Mirs Bay","MM15","1996-09-26","1","Bottom Water","0.4","0.022","0.6","93","6.1","<1","<1","0.007","0.003","0.02","8.2","2.1","32.2","7","0.68","1.6","28.2","0.03","0.09","0.1","0.05","3.1","0.002","<0.5"
"Mirs Bay","MM15","1996-11-20","1","Surface Water","0.5","<0.005","1.1","101","7.2","1","2","0.047","0.017","0.025","7.9","<0.2","32.9","4","1.1","2","22.7","0.07","0.44","0.5","0.07","1.2","0.001","<0.5"
"Mirs Bay","MM15","1996-11-20","1","Middle Water","0.3","0.019","1.3","97","6.9","<1","<1","0.051","0.017","0.024","7.9","<0.2","33","4","1.2","2.7","22.8","0.09","0.47","0.54","0.06","1","0.001","0.7"
"Mirs Bay","MM15","1996-11-20","1","Bottom Water","0.3","0.007","0.8","96","6.8","<1","<1","0.055","0.019","0.02","7.9","<0.2","33.2","4","1.2","2.4","23.2","0.08","0.54","0.61","0.06","9.3","0.001","0.6"
